satici_tip,Metrekare,Oda_Sayisi,il,Ilce,Mahalle,Tarih,fiyat
Sahibinden,85.0,2+1,Istanbul,Esenyurt,Bilinmiyor,24 Mayıs  2025,2350000
Sahibinden,120.0,3+1,Istanbul,Sultangazi,Cebeci,24 Mayıs  2025,7500000
Sahibinden,95.0,2+1,Istanbul,Kağıthane,Çağlayan,24 Mayıs  2025,4300000
Sahibinden,80.0,2+1,Istanbul,Büyükçekmece,Bilinmiyor,24 Mayıs  2025,4500000
Sahibinden,100.0,2+1,Istanbul,Fatih,Aksaray,24 Mayıs  2025,8500000
Sahibinden,195.0,4+1,Istanbul,Küçükçekmece,Halkalı,24 Mayıs  2025,14550000
Sahibinden,170.0,2+2,Istanbul,Beyoğlu,Kasımpaşa,24 Mayıs  2025,3250000
Sahibinden,140.0,3+1,Istanbul,Esenyurt,Bilinmiyor,24 Mayıs  2025,3400000
Sahibinden,100.0,2+1,Istanbul,Sancaktepe,Samandıra,24 Mayıs  2025,4250000
Sahibinden,170.0,2+2,Istanbul,Gaziosmanpaşa,Küçükköy,24 Mayıs  2025,6100000
Sahibinden,120.0,3+1,Istanbul,Esenyurt,Bilinmiyor,24 Mayıs  2025,3450000
Sahibinden,130.0,3+1,Istanbul,Beyoğlu,Kasımpaşa,24 Mayıs  2025,2900000
Sahibinden,119.0,2+1,Istanbul,Bayrampaşa,Muratpaşa,24 Mayıs  2025,5600000
Sahibinden,137.0,3+1,Istanbul,Başakşehir,Bilinmiyor,24 Mayıs  2025,22500000
Sahibinden,110.0,3+1,Istanbul,Kadıköy,Bostancı,24 Mayıs  2025,15260000
Sahibinden,170.0,3+1,Istanbul,Sancaktepe,Sarıgazi,24 Mayıs  2025,4500000
Sahibinden,135.0,3+1,Istanbul,Arnavutköy,Bilinmiyor,24 Mayıs  2025,4150000
Sahibinden,90.0,2+1,Istanbul,Tuzla,Mimarsinan,24 Mayıs  2025,3299000
Sahibinden,110.0,3+1,Istanbul,Bağcılar,Demirkapı,24 Mayıs  2025,2900000
Sahibinden,90.0,2+1,Istanbul,Esenyurt,Bilinmiyor,24 Mayıs  2025,1815000
Sahibinden,136.0,3+1,Istanbul,Esenyurt,Bilinmiyor,24 Mayıs  2025,4100000
Sahibinden,125.0,2+1,Istanbul,Eyüpsultan,Göktürk,24 Mayıs  2025,8700000
Sahibinden,180.0,5+1,Istanbul,Eyüpsultan,Alibeyköy,24 Mayıs  2025,13000000
Sahibinden,100.0,2+1,Istanbul,Esenyurt,Haramidere,24 Mayıs  2025,2295000
Sahibinden,82.0,2+1,Istanbul,Avcılar,Bilinmiyor,24 Mayıs  2025,5300000
Sahibinden,70.0,2+1,Istanbul,Gaziosmanpaşa,Küçükköy,24 Mayıs  2025,2630000
Sahibinden,107.0,2+1,Istanbul,Esenyurt,Bilinmiyor,24 Mayıs  2025,3130000
Sahibinden,120.0,3+1,Istanbul,Maltepe,Yalı,24 Mayıs  2025,4500000
Sahibinden,35.0,Stüdyo (1+0),Istanbul,Fatih,Fevzipaşa,24 Mayıs  2025,800000
Sahibinden,120.0,2+1,Istanbul,Esenler,Bilinmiyor,24 Mayıs  2025,2799999
Sahibinden,87.0,2+1,Istanbul,Fatih,Fevzipaşa,24 Mayıs  2025,4850000
Sahibinden,80.0,2+1,Istanbul,Eyüpsultan,Yeşilpınar,24 Mayıs  2025,4100000
Sahibinden,163.0,3+1,Istanbul,Beylikdüzü,Kavaklı,24 Mayıs  2025,11450000
Sahibinden,145.0,3+1,Istanbul,Bahçelievler,Soğanlı,24 Mayıs  2025,5150000
Sahibinden,90.0,2+1,Istanbul,Pendik,Şeyhli,24 Mayıs  2025,5750000
Sahibinden,110.0,2+1,Istanbul,Esenyurt,Bilinmiyor,24 Mayıs  2025,3099000
Sahibinden,115.0,2+1,Istanbul,Esenyurt,Bilinmiyor,24 Mayıs  2025,2280000
Sahibinden,99.0,2+1,Istanbul,Şişli,Okmeydanı,24 Mayıs  2025,9350000
Sahibinden,160.0,3+1,Istanbul,Pendik,Yenişehir,24 Mayıs  2025,13750000
Sahibinden,135.0,3+1,Istanbul,Büyükçekmece,Bilinmiyor,24 Mayıs  2025,4000000
Sahibinden,110.0,2+1,Istanbul,Esenyurt,Bilinmiyor,24 Mayıs  2025,1142000
Sahibinden,85.0,2+1,Istanbul,Eyüpsultan,Çırçır,24 Mayıs  2025,3950000
Sahibinden,160.0,3+1,Istanbul,Kağıthane,Çeliktepe,24 Mayıs  2025,13250000
Sahibinden,135.0,3+1,Istanbul,Üsküdar,Bulgurlu,24 Mayıs  2025,8900000
Sahibinden,103.0,2+1,Istanbul,Küçükçekmece,Sefaköy,24 Mayıs  2025,4500000
Sahibinden,194.0,2+2,Istanbul,Esenyurt,Bilinmiyor,24 Mayıs  2025,2200000
Sahibinden,180.0,3+2,Istanbul,Eyüpsultan,Alibeyköy,24 Mayıs  2025,12250000
Sahibinden,135.0,3+1,Istanbul,Büyükçekmece,Merkez,24 Mayıs  2025,8150000
Sahibinden,110.0,2+1,Istanbul,Bağcılar,Demirkapı,24 Mayıs  2025,2550000
Sahibinden,210.0,4+2,Istanbul,Arnavutköy,Boğazköy,24 Mayıs  2025,5100000
Sahibinden,255.0,4+2,Istanbul,Tuzla,Tersaneler,24 Mayıs  2025,14200000
Sahibinden,110.0,2+1,Istanbul,Sarıyer,Tarabya,24 Mayıs  2025,9000000
Sahibinden,150.0,3+1,Istanbul,Ümraniye,Esenşehir,24 Mayıs  2025,7250000
Sahibinden,75.0,2+1,Istanbul,Sultanbeyli,Necipfazıl,24 Mayıs  2025,3500000
Sahibinden,100.0,3+1,Istanbul,Esenyurt,Bilinmiyor,24 Mayıs  2025,2950000
Sahibinden,95.0,3+1,Istanbul,Pendik,Çamçeşme,24 Mayıs  2025,6700000
Sahibinden,80.0,1+1,Istanbul,Tuzla,Mimarsinan,24 Mayıs  2025,2600000
Sahibinden,85.0,1+1,Istanbul,Esenyurt,Bilinmiyor,24 Mayıs  2025,1285000
Sahibinden,86.0,2+1,Istanbul,Pendik,Çamçeşme,24 Mayıs  2025,5300000
Sahibinden,100.0,2+1,Istanbul,Esenyurt,Bilinmiyor,24 Mayıs  2025,3750000
Sahibinden,90.0,2+1,Istanbul,Küçükçekmece,Halkalı,24 Mayıs  2025,4500000
Sahibinden,110.0,2+1,Istanbul,Bağcılar,Güneşli,24 Mayıs  2025,2200000
Sahibinden,267.0,4+1,Istanbul,Ümraniye,Merkez,24 Mayıs  2025,29250000
Sahibinden,95.0,2+1,Istanbul,Sultanbeyli,Mimarsinan,24 Mayıs  2025,4500000
Sahibinden,135.0,3+1,Istanbul,Esenyurt,Bilinmiyor,24 Mayıs  2025,3700000
Sahibinden,87.0,2+1,Istanbul,Pendik,Şeyhli,24 Mayıs  2025,5750000
Sahibinden,96.0,2+1,Istanbul,Avcılar,Bilinmiyor,24 Mayıs  2025,2390000
Sahibinden,140.0,3+1,Istanbul,Avcılar,Bilinmiyor,24 Mayıs  2025,3300000
Sahibinden,90.0,2+1,Istanbul,Ümraniye,Esenevler,24 Mayıs  2025,11500000
Sahibinden,100.0,2+1,Istanbul,Esenyurt,Bilinmiyor,24 Mayıs  2025,2750000
Sahibinden,65.0,2+1,Istanbul,Bağcılar,Bilinmiyor,24 Mayıs  2025,1830000
Sahibinden,225.0,3+2,Istanbul,Beylikdüzü,Gürpınar,24 Mayıs  2025,7250000
Sahibinden,97.0,2+1,Istanbul,Pendik,Çarşı,24 Mayıs  2025,8150000
Sahibinden,95.0,2+1,Istanbul,Beylikdüzü,Kavaklı,24 Mayıs  2025,3575000
Sahibinden,141.0,3+1,Istanbul,Beylikdüzü,Kavaklı,24 Mayıs  2025,4950000
Sahibinden,110.0,2+1,Istanbul,Beylikdüzü,Kavaklı,24 Mayıs  2025,1725000
Sahibinden,110.0,2+1,Istanbul,Beylikdüzü,Kavaklı,24 Mayıs  2025,1725000
Sahibinden,140.0,2+1,Istanbul,Tuzla,İstasyon,24 Mayıs  2025,3650000
Sahibinden,135.0,3+2,Istanbul,Beşiktaş,Gayrettepe,24 Mayıs  2025,13250000
Sahibinden,100.0,2+1,Istanbul,Beylikdüzü,Kavaklı,24 Mayıs  2025,1299000
Sahibinden,100.0,2+1,Istanbul,Esenyurt,Bilinmiyor,24 Mayıs  2025,1575000
Sahibinden,75.0,1+1,Istanbul,Esenyurt,Bilinmiyor,24 Mayıs  2025,1400000
Sahibinden,100.0,2+1,Istanbul,Üsküdar,Bağlarbaşı,24 Mayıs  2025,15000000
Sahibinden,75.0,2+1,Istanbul,Başakşehir,İkitelli,24 Mayıs  2025,4750000
Sahibinden,160.0,3+1,Istanbul,Bağcılar,Hürriyet,24 Mayıs  2025,12500000
Sahibinden,125.0,3+1,Istanbul,Gaziosmanpaşa,Küçükköy,24 Mayıs  2025,3100000
Sahibinden,132.0,3+1,Istanbul,Pendik,Esenyalı,24 Mayıs  2025,7250000
Sahibinden,110.0,3+1,Istanbul,Pendik,Esenyalı,24 Mayıs  2025,5500000
Sahibinden,88.0,2+1,Istanbul,Büyükçekmece,Mimarsinan,24 Mayıs  2025,3850000
Sahibinden,72.0,1+1,Istanbul,Esenyurt,Bilinmiyor,24 Mayıs  2025,2390000
Sahibinden,110.0,2+1,Istanbul,Esenyurt,Haramidere,24 Mayıs  2025,1840000
Sahibinden,135.0,2+1,Istanbul,Zeytinburnu,Maltepe,24 Mayıs  2025,13350000
Sahibinden,132.0,3+1,Istanbul,Başakşehir,İkitelli,24 Mayıs  2025,3650000
Sahibinden,150.0,3+1,Istanbul,Beylikdüzü,Kavaklı,24 Mayıs  2025,2740000
Sahibinden,138.0,3+1,Istanbul,Beylikdüzü,Kavaklı,24 Mayıs  2025,3490000
Sahibinden,140.0,2+1,Istanbul,Esenyurt,Bilinmiyor,24 Mayıs  2025,3550000
Sahibinden,180.0,3+1,Istanbul,Esenyurt,Bilinmiyor,24 Mayıs  2025,1120000
Sahibinden,130.0,2+1,Istanbul,Bağcılar,Bilinmiyor,24 Mayıs  2025,2790000
Sahibinden,75.0,2+1,Istanbul,Tuzla,Mimarsinan,24 Mayıs  2025,3050000
Sahibinden,230.0,3.5+1,Istanbul,Başakşehir,Bahçeşehir,24 Mayıs  2025,11500000
Sahibinden,121.0,2+1,Istanbul,Büyükçekmece,Bilinmiyor,24 Mayıs  2025,5800000
Sahibinden,180.0,4+2,Istanbul,Çekmeköy,Taşdelen,24 Mayıs  2025,7500000
Sahibinden,92.0,2+1,Istanbul,Silivri,Bilinmiyor,24 Mayıs  2025,3000000
Sahibinden,110.0,3+1,Istanbul,Beylikdüzü,Gürpınar,24 Mayıs  2025,3699000
Sahibinden,75.0,1+1,Istanbul,Esenyurt,Bilinmiyor,24 Mayıs  2025,1199000
Sahibinden,100.0,2+1,Istanbul,Esenyurt,Haramidere,24 Mayıs  2025,2399000
Sahibinden,135.0,3+1,Istanbul,Üsküdar,Bulgurlu,24 Mayıs  2025,7050000
Sahibinden,130.0,3+1,Istanbul,Esenyurt,Bilinmiyor,24 Mayıs  2025,2699000
Sahibinden,100.0,2+1,Istanbul,Esenyurt,Bilinmiyor,24 Mayıs  2025,1739000
Sahibinden,100.0,2+1,Istanbul,Esenyurt,Bilinmiyor,24 Mayıs  2025,995000
Sahibinden,80.0,2+1,Istanbul,Fatih,Mevlanakapı,24 Mayıs  2025,2950000
Sahibinden,110.0,3+1,Istanbul,Ataşehir,İçerenköy,24 Mayıs  2025,7275000
Sahibinden,85.0,2+1,Istanbul,Arnavutköy,Bilinmiyor,24 Mayıs  2025,1975000
Sahibinden,160.0,3+1,Istanbul,Beylikdüzü,Kavaklı,24 Mayıs  2025,11500000
Sahibinden,70.0,1+1,Istanbul,Esenyurt,Bilinmiyor,24 Mayıs  2025,1300000
Sahibinden,95.0,2+1,Istanbul,Bahçelievler,Zafer,24 Mayıs  2025,2250000
Sahibinden,100.0,2+1,Istanbul,Beşiktaş,Levazım,24 Mayıs  2025,14500000
Sahibinden,100.0,2+1,Istanbul,Beşiktaş,Levazım,24 Mayıs  2025,14500000
Sahibinden,130.0,2+1,Istanbul,Esenyurt,Bilinmiyor,24 Mayıs  2025,3200000
Sahibinden,85.0,2+1,Istanbul,Ataşehir,Örnek,24 Mayıs  2025,5600000
Sahibinden,145.0,3+1,Istanbul,Beylikdüzü,Kavaklı,24 Mayıs  2025,3325000
Sahibinden,160.0,3+1,Istanbul,Beşiktaş,Levazım,24 Mayıs  2025,4530000
Sahibinden,95.0,2+1,Istanbul,Esenyurt,Bilinmiyor,24 Mayıs  2025,3500000
Sahibinden,100.0,2+1,Istanbul,Beylikdüzü,Kavaklı,24 Mayıs  2025,1825000
Sahibinden,359.0,5+2,Istanbul,Beylikdüzü,Yakuplu,24 Mayıs  2025,5945000
Sahibinden,180.0,4+2,Istanbul,Bahçelievler,Kocasinan,24 Mayıs  2025,7250000
Sahibinden,95.0,2+1,Istanbul,Sancaktepe,Sarıgazi,24 Mayıs  2025,3999000
Sahibinden,155.0,3+1,Istanbul,Avcılar,Bilinmiyor,24 Mayıs  2025,2950000
Sahibinden,80.0,2+1,Istanbul,Ataşehir,Örnek,24 Mayıs  2025,2900000
Sahibinden,160.0,3+1,Istanbul,Büyükçekmece,Merkez,24 Mayıs  2025,4650000
Sahibinden,70.0,1+1,Istanbul,Esenyurt,Haramidere,24 Mayıs  2025,2850000
Sahibinden,90.0,2+1,Istanbul,Silivri,Bilinmiyor,24 Mayıs  2025,2000000
Sahibinden,60.0,1+1,Istanbul,Pendik,Çamçeşme,24 Mayıs  2025,3750000
Sahibinden,75.0,1+1,Istanbul,Küçükçekmece,Halkalı,24 Mayıs  2025,4500000
Sahibinden,130.0,3+1,Istanbul,Pendik,Yayalar,24 Mayıs  2025,2750000
Sahibinden,100.0,2+1,Istanbul,Güngören,Bilinmiyor,24 Mayıs  2025,3150000
Sahibinden,170.0,2+2,Istanbul,Küçükçekmece,Halkalı,24 Mayıs  2025,4530000
Sahibinden,120.0,2+1,Istanbul,Esenyurt,Bilinmiyor,24 Mayıs  2025,3200000
Sahibinden,140.0,3+1,Istanbul,Kağıthane,Bilinmiyor,24 Mayıs  2025,8100000
Sahibinden,140.0,2+1,Istanbul,Bağcılar,Hürriyet,24 Mayıs  2025,8490000
Sahibinden,68.0,1+1,Istanbul,Ümraniye,Şerifali,24 Mayıs  2025,5750000
Sahibinden,85.0,2+1,Istanbul,Kağıthane,Çağlayan,24 Mayıs  2025,4500000
Sahibinden,97.0,2+1,Istanbul,Esenyurt,Bilinmiyor,24 Mayıs  2025,3750000
Sahibinden,155.0,3+1,Istanbul,Pendik,Yenişehir,24 Mayıs  2025,11275000
Sahibinden,130.0,3+1,Istanbul,Sancaktepe,Samandıra,24 Mayıs  2025,5350000
Sahibinden,100.0,2+1,Istanbul,Küçükçekmece,Halkalı,24 Mayıs  2025,2500000
Sahibinden,56.0,1+1,Istanbul,Esenler,Karabayır,24 Mayıs  2025,3350000
Sahibinden,240.0,3+1,Istanbul,Beşiktaş,Etiler,24 Mayıs  2025,21500000
Sahibinden,110.0,2+1,Istanbul,Çekmeköy,Taşdelen,24 Mayıs  2025,6500000
Sahibinden,90.0,2+1,Istanbul,Sancaktepe,Yenidoğan,24 Mayıs  2025,2700000
Sahibinden,90.0,2+1,Istanbul,Bağcılar,Bilinmiyor,24 Mayıs  2025,2050000
Sahibinden,65.0,2+1,Istanbul,Fatih,Fevzipaşa,24 Mayıs  2025,3250000
Sahibinden,155.0,3+1,Istanbul,Beylikdüzü,Kavaklı,24 Mayıs  2025,5650000
Sahibinden,135.0,3+1,Istanbul,Beylikdüzü,Kavaklı,24 Mayıs  2025,5750000
Sahibinden,80.0,2+1,Istanbul,Eyüpsultan,Yeşilpınar,24 Mayıs  2025,4000000
Sahibinden,130.0,3+1,Istanbul,Beylikdüzü,Kavaklı,24 Mayıs  2025,3199000
Sahibinden,90.0,2+1,Istanbul,Sancaktepe,Samandıra,24 Mayıs  2025,4230000
Sahibinden,140.0,3+1,Istanbul,Beyoğlu,Cihangir,24 Mayıs  2025,16900000
Sahibinden,65.0,1+1,Istanbul,Gaziosmanpaşa,Fevziçakmak,24 Mayıs  2025,4300000
Sahibinden,120.0,2+1,Istanbul,Güngören,Bilinmiyor,24 Mayıs  2025,3400000
Sahibinden,70.0,1+1,Istanbul,Büyükçekmece,Celaliye(Kamiloba),23 Mayıs  2025,1670000
Sahibinden,61.0,2+1,Istanbul,Beylikdüzü,Yakuplu,23 Mayıs  2025,4490000
Sahibinden,110.0,2+1,Istanbul,Silivri,Bilinmiyor,23 Mayıs  2025,4200000
Sahibinden,150.0,2+1,Istanbul,Arnavutköy,Bilinmiyor,23 Mayıs  2025,3900000
Sahibinden,123.0,2+1,Istanbul,Küçükçekmece,Sefaköy,23 Mayıs  2025,2400000
Sahibinden,120.0,2+1,Istanbul,Fatih,Akdeniz,23 Mayıs  2025,3900000
Sahibinden,165.0,3+1,Istanbul,Büyükçekmece,Kumburgaz,23 Mayıs  2025,12000000
Sahibinden,130.0,2+2,Istanbul,Arnavutköy,Bilinmiyor,23 Mayıs  2025,4100000
Sahibinden,140.0,2+1,Istanbul,Beylikdüzü,Yakuplu,23 Mayıs  2025,3490000
Sahibinden,276.0,5+2,Istanbul,Üsküdar,Altunizade,23 Mayıs  2025,45000000
Sahibinden,130.0,3+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,3200000
Sahibinden,70.0,2+1,Istanbul,Sultangazi,Cebeci,23 Mayıs  2025,2750000
Sahibinden,84.0,2+1,Istanbul,Küçükçekmece,Halkalı,23 Mayıs  2025,4490000
Sahibinden,130.0,2+1,Istanbul,Bağcılar,Bilinmiyor,23 Mayıs  2025,2750000
Sahibinden,120.0,2+1,Istanbul,Eyüpsultan,Göktürk,23 Mayıs  2025,17900000
Sahibinden,145.0,3+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,4250000
Sahibinden,200.0,4+2,Istanbul,Fatih,Haseki,23 Mayıs  2025,6200000
Sahibinden,61.0,2+1,Istanbul,Arnavutköy,Taşoluk,23 Mayıs  2025,1900000
Sahibinden,85.0,2+1,Istanbul,Arnavutköy,Bilinmiyor,23 Mayıs  2025,3550000
Sahibinden,125.0,3+1,Istanbul,Ümraniye,Kazımkarabekir,23 Mayıs  2025,10000000
Sahibinden,85.0,2+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,1445000
Sahibinden,90.0,2+1,Istanbul,Gaziosmanpaşa,Küçükköy,23 Mayıs  2025,4100000
Sahibinden,110.0,2+1,Istanbul,Eyüpsultan,Bilinmiyor,23 Mayıs  2025,5850000
Sahibinden,120.0,3+1,Istanbul,Fatih,Fener,23 Mayıs  2025,4500000
Sahibinden,73.0,2+1,Istanbul,Çekmeköy,Bilinmiyor,23 Mayıs  2025,4250000
Sahibinden,160.0,3.5+1,Istanbul,Fatih,Akdeniz,23 Mayıs  2025,25000000
Sahibinden,125.0,3+1,Istanbul,Tuzla,Mimarsinan,23 Mayıs  2025,4600000
Sahibinden,79.0,1+1,Istanbul,Bakırköy,Cevizlik,23 Mayıs  2025,3750000
Sahibinden,100.0,2+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,2350000
Sahibinden,110.0,2+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,3050000
Sahibinden,110.0,2+1,Istanbul,Silivri,Selimpaşa,23 Mayıs  2025,3000000
Sahibinden,80.0,2+1,Istanbul,Fatih,Bilinmiyor,23 Mayıs  2025,2450000
Sahibinden,70.0,2+1,Istanbul,Maltepe,Gülsuyu,23 Mayıs  2025,5400000
Sahibinden,115.0,2+1,Istanbul,Bayrampaşa,Yıldırım,23 Mayıs  2025,3750000
Sahibinden,75.0,2+1,Istanbul,Kartal,Yakacık,23 Mayıs  2025,5250000
Sahibinden,80.0,2+1,Istanbul,Bayrampaşa,Yıldırım,23 Mayıs  2025,5400000
Sahibinden,100.0,2+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,2550000
Sahibinden,130.0,3+1,Istanbul,Gaziosmanpaşa,Fevziçakmak,23 Mayıs  2025,7450000
Sahibinden,120.0,3+1,Istanbul,Esenler,Karabayır,23 Mayıs  2025,7500000
Sahibinden,140.0,3+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,4000000
Sahibinden,227.0,5+2,Istanbul,Bahçelievler,Şirinevler,23 Mayıs  2025,15750000
Sahibinden,72.0,2+1,Istanbul,Kartal,Yakacık,23 Mayıs  2025,4975000
Sahibinden,80.0,1+1,Istanbul,Başakşehir,İkitelli,23 Mayıs  2025,4100000
Sahibinden,200.0,3+3,Istanbul,Sultangazi,Sultançiftliği,23 Mayıs  2025,3700000
Sahibinden,150.0,3+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,3950000
Sahibinden,58.0,1+1,Istanbul,Avcılar,Gümüşpala,23 Mayıs  2025,2950000
Sahibinden,92.0,2+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,4500000
Sahibinden,70.0,2+1,Istanbul,Fatih,Yedikule,23 Mayıs  2025,2300000
Sahibinden,100.0,2+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,4099000
Sahibinden,105.0,2+1,Istanbul,Maltepe,Zümrütevler,23 Mayıs  2025,8900000
Sahibinden,150.0,3+2,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,3000000
Sahibinden,170.0,2+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,1650000
Sahibinden,170.0,3+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,6250000
Sahibinden,80.0,2+1,Istanbul,Esenler,Bilinmiyor,23 Mayıs  2025,3800000
Sahibinden,99.0,2+1,Istanbul,Kartal,Yakacık,23 Mayıs  2025,5250000
Sahibinden,85.0,2+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,1490000
Sahibinden,110.0,2+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,2400000
Sahibinden,200.0,4+1,Istanbul,Gaziosmanpaşa,Küçükköy,23 Mayıs  2025,4750000
Sahibinden,100.0,2+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,2800000
Sahibinden,128.0,3+1,Istanbul,Kağıthane,Hamidiye,23 Mayıs  2025,5650000
Sahibinden,130.0,3+1,Istanbul,Maltepe,Zümrütevler,23 Mayıs  2025,4099000
Sahibinden,95.0,2+1,Istanbul,Bağcılar,Barbaros/Yeşilbağ,23 Mayıs  2025,3750000
Sahibinden,100.0,2+1,Istanbul,Eyüpsultan,Çırçır,23 Mayıs  2025,6500000
Sahibinden,235.0,3+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,2800000
Sahibinden,120.0,2+1,Istanbul,Kartal,Uğurmumcu,23 Mayıs  2025,10250000
Sahibinden,323.0,5+2,Istanbul,Sancaktepe,Samandıra,23 Mayıs  2025,2460000
Sahibinden,125.0,2+1,Istanbul,Sancaktepe,Yenidoğan,23 Mayıs  2025,4100000
Sahibinden,240.0,4+1,Istanbul,Büyükçekmece,Mimarsinan,23 Mayıs  2025,10500000
Sahibinden,115.0,2+1,Istanbul,Beylikdüzü,Kavaklı,23 Mayıs  2025,4450000
Sahibinden,85.0,2+1,Istanbul,Çekmeköy,Taşdelen,23 Mayıs  2025,3850000
Sahibinden,160.0,4+1,Istanbul,Sancaktepe,Samandıra,23 Mayıs  2025,5980000
Sahibinden,100.0,2+1,Istanbul,Esenler,Sanayi,23 Mayıs  2025,4850000
Sahibinden,135.0,2+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,5670000
Sahibinden,110.0,2+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,3400000
Sahibinden,80.0,2+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,1700000
Sahibinden,95.0,2+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,2200000
Sahibinden,323.0,5+2,Istanbul,Bahçelievler,Soğanlı,23 Mayıs  2025,7250000
Sahibinden,114.0,3+1,Istanbul,Üsküdar,Altunizade,23 Mayıs  2025,8250000
Sahibinden,90.0,2+1,Istanbul,Eyüpsultan,Rami,23 Mayıs  2025,4000000
Sahibinden,80.0,2+1,Istanbul,Zeytinburnu,Çırpıcı,23 Mayıs  2025,2500000
Sahibinden,62.0,2+1,Istanbul,Beylikdüzü,Yakuplu,23 Mayıs  2025,2460000
Sahibinden,90.0,2+1,Istanbul,Eyüpsultan,Bilinmiyor,23 Mayıs  2025,2490000
Sahibinden,135.0,3+1,Istanbul,Küçükçekmece,Merkez,23 Mayıs  2025,4000000
Sahibinden,80.0,3+1,Istanbul,Adalar,Kınalıada,23 Mayıs  2025,8000000
Sahibinden,115.0,2+1,Istanbul,Küçükçekmece,Sefaköy,23 Mayıs  2025,2750000
Sahibinden,247.0,4+1,Istanbul,Sarıyer,Merkez,23 Mayıs  2025,32000000
Sahibinden,275.0,2.5+1,Istanbul,Başakşehir,İkitelli,23 Mayıs  2025,46800000
Sahibinden,95.0,3+1,Istanbul,Silivri,Bilinmiyor,23 Mayıs  2025,3050000
Sahibinden,132.0,3+1,Istanbul,Pendik,Yayalar,23 Mayıs  2025,6350000
Sahibinden,80.0,2+1,Istanbul,Kağıthane,Gültepe,23 Mayıs  2025,5750000
Sahibinden,160.0,3+1,Istanbul,Fatih,Aksaray,23 Mayıs  2025,7250000
Sahibinden,133.0,2+1,Istanbul,Bahçelievler,Kocasinan,23 Mayıs  2025,3175000
Sahibinden,100.0,2+1,Istanbul,Esenler,Bilinmiyor,23 Mayıs  2025,6750000
Sahibinden,85.0,2+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,2100000
Sahibinden,60.0,1+1,Istanbul,Bağcılar,Güneşli,23 Mayıs  2025,1100000
Sahibinden,180.0,3+1,Istanbul,Şişli,Bozkurt,23 Mayıs  2025,6200000
Sahibinden,100.0,2+1,Istanbul,Bağcılar,Demirkapı,23 Mayıs  2025,3150000
Sahibinden,130.0,2+1,Istanbul,Sultangazi,Zübeydehanım,23 Mayıs  2025,4350000
Sahibinden,95.0,2+1,Istanbul,Büyükçekmece,Mimarsinan,23 Mayıs  2025,1650000
Sahibinden,120.0,2+1,Istanbul,Silivri,Bilinmiyor,23 Mayıs  2025,2450000
Sahibinden,110.0,2+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,1750000
Sahibinden,120.0,3+1,Istanbul,Güngören,Abdurrahman Nafiz Gürman,23 Mayıs  2025,6000000
Sahibinden,120.0,3+1,Istanbul,Güngören,Abdurrahman Nafiz Gürman,23 Mayıs  2025,6000000
Sahibinden,105.0,3+1,Istanbul,Kartal,Yakacık,23 Mayıs  2025,7900000
Sahibinden,185.0,4+1,Istanbul,Pendik,Çarşı,23 Mayıs  2025,7900000
Sahibinden,140.0,3+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,2490000
Sahibinden,125.0,2+1,Istanbul,Gaziosmanpaşa,Bilinmiyor,23 Mayıs  2025,4150000
Sahibinden,180.0,3+2,Istanbul,Kadıköy,Hasanpaşa,23 Mayıs  2025,12500000
Sahibinden,135.0,3+1,Istanbul,Beşiktaş,Türkali,23 Mayıs  2025,8300000
Sahibinden,70.0,1+1,Istanbul,Beşiktaş,Türkali,23 Mayıs  2025,3500000
Sahibinden,130.0,3+1,Istanbul,Sultangazi,Sultançiftliği,23 Mayıs  2025,4970000
Sahibinden,80.0,1+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,1225000
Sahibinden,220.0,4+1,Istanbul,Beylikdüzü,Kavaklı,23 Mayıs  2025,18900000
